Subject,counterBalance,counterBalance.Cycle,counterBalance.Sample,Running[Block],Trial,consonant,filename[Trial],filler,isHigh,isTarget,Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Running[Trial],Stimuli[Trial],strPattern,sylStr,targetWord,response,accuracy,subACC,wrdACC, targetDur,realRT,subRT,wrdRT,sequence,CV_freq
64,2,2,1,counterBalance,82,p,TP2_32-CVCC-SW-3-STUMP@l.wav,target,y,,3000,1990761,1989581,1.0,1165,1990746,list2,STUMP@l,SW,CVCC,STUMP,stump,1,0.675,0.74137931,0.55821,606.79,606.79,606.79,P AH,1676
64,2,2,1,counterBalance,84,t,TP2_33-CVC-SS-21-THINtaup.wav,target,n,,3000,1998514,1996981,1.0,1522,1998503,list2,THINtaup,SS,CVC,THIN,thin,1,0.675,0.413793103,0.26757,1254.43,1254.43,1254.43,T AW,157
64,2,2,1,counterBalance,87,ch,TP2_34-CVC-SS-39-FUNchoab.wav,target,n,,3000,2008712,2007781,1.0,925,2008706,list2,FUNchoab,SS,CVC,FUN,fun,1,0.675,0.482758621,0.35177,573.23,573.23,573.23,CH OW,87
64,2,2,1,counterBalance,90,t,TP2_35-CVC-SW-26-STIFFt@g.wav,target,n,,3000,2019002,2017964,1.0,1034,2018998,list2,STIFFt@g,SW,CVC,STIFF,stiff,1,0.675,0.948275862,0.46135,572.65,572.65,572.65,T AH,5672
64,2,2,1,counterBalance,92,s,TP2_36-CVC-SS-19-GULLsim.wav,target,y,,3000,2026406,2025214,1.0,1187,2026401,list2,GULLsim,SS,CVC,GULL,gull,1,0.675,0.068965517,0.22529,961.71,961.71,961.71,S IH,3644
64,2,2,1,counterBalance,99,t,TP2_39-CVCC-SW-23-LILT@g.wav,target,n,,3000,2049441,2047848,1.0,1588,2049436,list2,LILT@g,SW,CVCC,LILT,lilt,1,0.675,0.103448276,0.33166,1256.34,679.76,1256.34,T AH,5672
64,2,2,1,counterBalance,104,k,TP2_41-CVCC-SW-9-RISK@m.wav,target,y,,3000,2065604,2064814,1.0,788,2065602,list2,RISK@m,SW,CVCC,RISK,risk,1,0.675,0.827586207,0.3654,422.6,422.6,422.6,K AH,5744
64,2,2,1,counterBalance,106,t,TP2_42-CVCC-SS-26-LIFTeig.wav,target,n,,3000,2072870,2071814,1.0,1047,2072861,list2,LIFTeig,SS,CVCC,LIFT,lift,1,0.675,0.896551724,0.40094,646.06,646.06,646.06,T EY,1083
64,2,2,1,counterBalance,111,p,TP2_44-CVCC-SS-8-PUMPul.wav,target,y,,3000,2090215,2089131,1.0,1082,2090213,list2,PUMPul,SS,CVCC,PUMP,pump,1,0.675,0.534482759,0.36606,715.94,715.94,715.94,P AA,1338
64,2,2,1,counterBalance,114,p,TP2_45-CVCC-SW-1-STAMP@dge.wav,target,y,,3000,2100381,2099481,1.0,896,2100377,list2,STAMP@dge,SW,CVCC,STAMP,stamp,1,0.675,0.879310345,0.56707,328.93,328.93,328.93,P AH,1676
64,2,2,1,counterBalance,116,s,TP2_46-CVCC-SS-18-SENSEul.wav,target,y,,3000,2107679,2106581,1.0,1096,2107677,list2,SENSEul,SS,CVCC,SENSE,sense,1,0.675,0.431034483,0.45915,636.85,636.85,636.85,S AH,5062
64,2,2,1,counterBalance,118,k,TP2_47-CVC-SS-15-FUSSkoadge.wav,target,y,,3000,2115182,2113881,1.0,1287,2115168,list2,FUSSkoadge,SS,CVC,FUSS,fuss,1,0.675,0.103448276,0.34211,944.89,944.89,944.89,K OW,2086
64,2,2,1,counterBalance,126,k,TP2_50-CVC-SW-14-PLUSk@the.wav,target,y,,3000,2141292,2139681,1.0,1604,2141285,list2,PLUSk@the,SW,CVC,PLUS,plus,1,0.675,0.344827586,0.36955,1234.45,1234.45,1234.45,K AH,5744
64,2,2,1,counterBalance,129,t,TP2_51-CVCC-SW-25-PELT@sh.wav,target,n,,3000,2151922,2150548,1.0,1358,2151906,list2,PELT@sh,SW,CVCC,PELT,pelt,1,0.675,0.551724138,0.33953,1018.47,1018.47,1018.47,T AH,5672
64,2,2,1,counterBalance,139,k,TP2_55-CVCC-SW-15-DUSK@dge.wav,target,y,,3000,2183490,2182481,1.0,1000,2183481,list2,DUSK@dge,SW,CVCC,DUSK,dusk,1,0.675,0.672413793,0.41513,584.87,584.87,584.87,K AH,5744
64,2,2,1,counterBalance,143,ch,TP2_57-CVCC-SS-38-TRENCHoib.wav,target,n,,3000,2197113,2195748,1.0,1354,2197102,list2,TRENCHoib,SS,CVCC,TRENCH,trench,1,0.675,0.620689655,0.43994,914.06,914.06,914.06,CH OY,11
64,2,2,1,counterBalance,146,t,TP2_58-CVC-SS-25-YELLteish.wav,target,n,,3000,2207810,2206364,1.0,1430,2207794,list2,YELLteish,SS,CVC,YELL,yell,1,0.675,0.637931034,0.345,1085.0,1085.0,1085.0,T EY,1083
64,2,2,1,counterBalance,149,k,TP2_59-CVCC-SS-10-TASKodge.wav,target,y,,3000,2218100,2217081,1.0,1018,2218099,list2,TASKodge,SS,CVCC,TASK,task,1,0.675,0.534482759,0.42617,591.83,591.83,591.83,K AA,3316
64,2,2,1,counterBalance,154,p,TP2_61-CVCC-SS-4-SHRIMPol.wav,target,y,,3000,2234516,2233431,1.0,1076,2234507,list2,SHRIMPol,SS,CVCC,SHRIMP,shrimp,1,0.675,0.827586207,0.4698,606.2,606.2,606.2,P AA,1338
64,2,2,1,counterBalance,156,t,TP2_62-CVCC-SS-24-HINTeig.wav,target,n,,3000,2243239,2242148,1.0,1086,2243234,list2,HINTeig,SS,CVCC,HINT,hint,1,0.675,0.586206897,0.38438,701.62,701.62,701.62,T EY,1083
64,2,2,1,counterBalance,159,p,TP2_63-CVCC-SW-7-PULP@sh.wav,target,y,,3000,2255557,2254564,1.0,984,2255548,list2,PULP@sh,SW,CVCC,PULP,pulp,1,0.675,0.568965517,0.35114,632.86,632.86,632.86,P AH,1676
64,2,2,1,counterBalance,162,s,TP2_64-CVCC-SW-19-PULSE@m.wav,target,y,,3000,2267251,2266381,1.0,863,2267244,list2,PULSE@m,SW,CVCC,PULSE,pulse,1,0.675,0.637931034,0.36247,500.53,500.53,500.53,S AH,5062
64,2,2,1,counterBalance,164,t,TP2_65-CVCC-SW-21-MINT@p.wav,target,n,,3000,2274353,2273464,1.0,878,2274342,list2,MINT@p,SW,CVCC,MINT,mint,1,0.675,0.344827586,0.36659,511.41,511.41,511.41,T AH,5672
64,2,2,1,counterBalance,167,t,TP2_66-CVCC-SS-22-MELTaudge.wav,target,n,,3000,2284465,2283614,1.0,842,2284456,list2,MELTaudge,SS,CVCC,MELT,melt,1,0.675,0.913793103,0.39497,447.03,447.03,447.03,T AW,157
64,2,2,1,counterBalance,173,k,TP2_69-CVC-SW-16-GLASSk@sh.wav,target,y,,3000,2303903,2302831,1.0,1061,2303892,list2,GLASSk@sh,SW,CVC,GLASS,glass,1,0.675,0.517241379,0.36089,700.11,700.11,700.11,K AH,5744
64,2,2,1,counterBalance,178,t,TP2_71-CVCC-SW-29-FLINT@th.wav,target,n,,3000,2323425,2321781,1.0,1624,2323405,list2,FLINT@th,SW,CVCC,FLINT,flint,1,0.675,0.396551724,0.43345,1190.55,679.76,1190.55,T AH,5672
64,2,2,1,counterBalance,180,t,TP2_72-CVCC-SW-27-FRONT@sh.wav,target,n,,3000,2330660,2329631,1.0,1028,2330659,list2,FRONT@sh,SW,CVCC,FRONT,front,1,0.675,0.603448276,0.41088,617.12,617.12,617.12,T AH,5672
64,2,2,1,counterBalance,186,k,TP2_74-CVCC-SW-17-MASK@k.wav,target,y,,3000,2351333,2350181,1.0,1150,2351331,list2,MASK@k,SW,CVCC,MASK,mask,1,0.675,0.551724138,0.46608,683.92,683.92,683.92,K AH,5744
64,2,2,1,counterBalance,188,d,TP2_75-CVC-SW-32-VILEd@p.wav,target,n,,3000,2358484,2357531,1.0,946,2358477,list2,VILEd@p,SW,CVC,VILE,vile,1,0.675,0.24137931,0.37956,566.44,566.44,566.44,D AH,3692
64,2,2,1,counterBalance,194,k,TP2_78-CVC-SW-10-GRASSk@dge.wav,target,y,,3000,2377624,2376864,1.0,750,2377614,list2,GRASSk@dge,SW,CVC,GRASS,grass,1,0.675,0.482758621,0.36217,387.83,387.83,387.83,K AH,5744
64,2,2,1,counterBalance,197,d,TP2_79-CVCC-SW-35-FIEND@ge.wav,target,n,,3000,2388223,2386881,1.0,1332,2388213,list2,FIEND@ge,SW,CVCC,FIEND,fiend,1,0.675,0.172413793,0.38611,945.89,945.89,945.89,D AH,3692
64,2,2,1,counterBalance,199,p,TP2_80-CVC-SW-8-SCUMp@l.wav,target,y,,3000,2396545,2394448,1.0,2083,2396531,list2,SCUMp@l,SW,CVC,SCUM,scum,1,0.675,0.224137931,0.38676,1696.24,823.4769565,1696.24,P AH,1676
65,1,2,1,counterBalance,10,p,TP1_4-CVC-SS-4-SLIMpol.wav,target,y,,3000,660218,659309,1.0,908,660217,list1,SLIMpol,SS,CVC,SLIM,y,1,0.2875,0.568965517,0.48187,426.13,426.13,426.13,P AA,1338
65,1,2,1,counterBalance,13,k,TP1_5-CVC-SS-12-MISSkael.wav,target,y,,3000,671027,669492,1.0,1531,671023,list1,MISSkael,SS,CVC,MISS,y,1,0.2875,0.620689655,0.32601,1204.99,1204.99,1204.99,K AE,1904
65,1,2,1,counterBalance,23,t,TP1_9-CVC-SS-22-GELtaudge.wav,target,n,,3000,703749,702875,1.0,864,703739,list1,GELtaudge,SS,CVC,GEL,y,1,0.2875,0.74137931,0.33903,524.97,524.97,524.97,T AW,157
65,1,2,1,counterBalance,28,k,TP1_11-CVCC-SW-14-HUSK@the.wav,target,y,,3000,720149,719109,1.0,1035,720144,list1,HUSK@the,SW,CVCC,HUSK,y,1,0.2875,0.534482759,0.39157,643.43,643.43,643.43,K AH,5744
65,1,2,1,counterBalance,35,t,TP1_14-CVC-SS-30-CLIFFtudge.wav,target,n,,3000,743863,742892,1.0,960,743852,list1,CLIFFtudge,SS,CVC,CLIFF,y,1,0.2875,0.879310345,0.3529,607.1,607.1,607.1,T AA,1303
65,1,2,1,counterBalance,38,t,TP1_15-CVC-SW-23-PILLt@g.wav,target,n,,3000,754129,753109,1.0,1016,754125,list1,PILLt@g,SW,CVC,PILL,y,1,0.2875,0.655172414,0.23788,778.12,778.12,778.12,T AH,5672
65,1,2,1,counterBalance,43,k,TP1_17-CVCC-SS-11-TUSKom.wav,target,y,,3000,772096,770742,1.0,1352,772094,list1,TUSKom,SS,CVCC,TUSK,y,1,0.2875,0.620689655,0.43791,914.09,914.09,914.09,K AA,3316
65,1,2,1,counterBalance,64,k,TP1_25-CVCC-SS-13-DESKael.wav,target,y,,3000,838817,837826,1.0,990,838816,list1,DESKael,SS,CVCC,DESK,y,1,0.2875,0.74137931,0.39713,592.87,592.87,592.87,K AE,1904
65,1,2,1,counterBalance,71,d,TP1_28-CVC-SW-35-QUEENd@rdge.wav,target,n,,3000,861319,860259,1.0,1055,861314,list1,QUEENd@rdge,SW,CVC,QUEEN,y,1,0.2875,0.948275862,0.31881,736.19,736.19,736.19,D AA,878
65,1,2,1,counterBalance,79,d,TP1_31-CVCC-SW-32-CHILD@p.wav,target,n,,3000,886892,885826,1.0,1055,886881,list1,CHILD@p,SW,CVCC,CHILD,y,1,0.2875,0.724137931,0.40493,650.07,650.07,650.07,D AH,3692
65,1,2,1,counterBalance,90,t,TP1_35-CVC-SS-26-STIFFteig.wav,target,n,,3000,921653,920559,1.0,1085,921644,list1,STIFFteig,SS,CVC,STIFF,y,1,0.2875,0.948275862,0.4725,612.5,612.5,612.5,T EY,1083
65,1,2,1,counterBalance,97,k,TP1_38-CVCC-SW-16-FLASK@sh.wav,target,y,,3000,944626,943126,1.0,1490,944616,list1,FLASK@sh,SW,CVCC,FLASK,y,1,0.2875,0.25862069,0.55326,936.74,936.74,936.74,K AH,5744
65,1,2,1,counterBalance,101,t,TP1_40-CVCC-SW-30-GIFT@dge.wav,target,n,,3000,958266,956926,1.0,1327,958253,list1,GIFT@dge,SW,CVCC,GIFT,y,1,0.2875,0.793103448,0.30744,1019.56,1019.56,1019.56,T AH,5672
65,1,2,1,counterBalance,104,k,TP1_41-CVCC-SS-9-RISKom.wav,target,y,,3000,968495,967542,1.0,941,968483,list1,RISKom,SS,CVCC,RISK,y,1,0.2875,0.827586207,0.37585,565.15,565.15,565.15,K AA,3316
65,1,2,1,counterBalance,106,t,TP1_42-CVCC-SW-26-LIFT@g.wav,target,n,,3000,977743,976592,1.0,1145,977737,list1,LIFT@g,SW,CVCC,LIFT,y,1,0.2875,0.896551724,0.40401,740.99,740.99,740.99,T AH,5672
65,1,2,1,counterBalance,111,p,TP1_44-CVCC-SW-8-PUMP@l.wav,target,y,,3000,994291,993092,1.0,1190,994282,list1,PUMP@l,SW,CVCC,PUMP,y,1,0.2875,0.534482759,0.3074,882.6,882.6,882.6,P AH,1676
65,1,2,1,counterBalance,114,p,TP1_45-CVCC-SS-1-STAMPidge.wav,target,y,,3000,1007275,1005726,1.0,1547,1007273,list1,STAMPidge,SS,CVCC,STAMP,y,1,0.2875,0.879310345,0.57557,971.43,971.43,971.43,P IH,1317
65,1,2,1,counterBalance,116,s,TP1_46-CVCC-SW-18-SENSE@l.wav,target,y,,3000,1014696,1013476,1.0,1211,1014687,list1,SENSE@l,SW,CVCC,SENSE,y,1,0.2875,0.431034483,0.49528,715.72,715.72,715.72,S AH,5062
65,1,2,1,counterBalance,131,p,TP1_52-CVCC-SW-6-SCALP@b.wav,target,y,,3000,1063690,1062276,1.0,1405,1063681,list1,SCALP@b,SW,CVCC,SCALP,y,1,0.2875,0.5,0.53475,870.25,870.25,870.25,P AH,1676
65,1,2,1,counterBalance,141,k,TP1_56-CVCC-SW-12-DISK@l.wav,target,y,,3000,1097018,1095459,1.0,1553,1097012,list1,DISK@l,SW,CVCC,DISK,y,1,0.2875,0.396551724,0.41842,1134.58,1134.58,1134.58,K AH,5744
65,1,2,1,counterBalance,143,ch,TP1_57-CVCC-SW-38-TRENCH@b.wav,target,n,,3000,1104285,1103226,1.0,1054,1104280,list1,TRENCH@b,SW,CVCC,TRENCH,y,1,0.2875,0.620689655,0.5473,506.7,506.7,506.7,CH AH,626
65,1,2,1,counterBalance,167,t,TP1_66-CVCC-SW-22-MELT@dge.wav,target,n,,3000,1181577,1180293,1.0,1279,1181572,list1,MELT@dge,SW,CVCC,MELT,y,1,0.2875,0.913793103,0.46224,816.76,816.76,816.76,T AH,5672
65,1,2,1,counterBalance,199,p,TP1_80-CVC-SS-8-SCUMpul.wav,target,y,,3000,1286710,1284576,1.0,2125,1286701,list1,SCUMpul,SS,CVC,SCUM,y,1,0.2875,0.224137931,0.52654,1598.46,1598.46,1598.46,P AH,1676
66,2,2,1,counterBalance,7,ch,TP2_3-CVCC-SS-40-LUNCHaithe.wav,target,n,,3000,766343,764998,1.0,1340,766338,list2,LUNCHaithe,SS,CVCC,LUNCH,y,1,0.5625,0.413793103,0.49829,841.71,841.71,841.71,CH AY,88
66,2,2,1,counterBalance,10,p,TP2_4-CVC-SW-4-SLIMp@l.wav,target,y,,3000,779111,777498,1.0,1601,779099,list2,SLIMp@l,SW,CVC,SLIM,y,1,0.5625,0.568965517,0.44377,1157.23,1157.23,1157.23,P AH,1676
66,2,2,1,counterBalance,13,k,TP2_5-CVC-SW-12-MISSk@l.wav,target,y,,3000,790444,788381,1.0,2052,790433,list2,MISSk@l,SW,CVC,MISS,y,1,0.5625,0.620689655,0.35211,1699.89,1699.89,1699.89,K AH,5744
66,2,2,1,counterBalance,18,p,TP2_7-CVC-SS-5-GLUMpaedge.wav,target,y,,3000,808743,807331,1.0,1408,808739,list2,GLUMpaedge,SS,CVC,GLUM,y,1,0.5625,0.103448276,0.31477,1093.23,1093.23,1093.23,P AE,927
66,2,2,1,counterBalance,23,t,TP2_9-CVC-SW-22-GELt@dge.wav,target,n,,3000,825491,824115,1.0,1371,825486,list2,GELt@dge,SW,CVC,GEL,y,1,0.5625,0.74137931,0.28467,1086.33,1086.33,1086.33,T AH,5672
66,2,2,1,counterBalance,25,p,TP2_10-CVCC-SW-5-CLUMP@dge.wav,target,y,,3000,833198,831715,1.0,1472,833187,list2,CLUMP@dge,SW,CVCC,CLUMP,y,1,0.5625,0.568965517,0.3849,1087.1,1087.1,1087.1,P AH,1676
66,2,2,1,counterBalance,31,p,TP2_12-CVCC-SS-2-CHIMPidge.wav,target,y,,3000,854829,852948,1.0,1871,854819,list2,CHIMPidge,SS,CVCC,CHIMP,y,1,0.5625,0.431034483,0.42185,1449.15,747.2620833,1449.15,P IH,1317
66,2,2,1,counterBalance,35,t,TP2_14-CVC-SW-30-CLIFFt@dge.wav,target,n,,3000,869587,868332,1.0,1241,869573,list2,CLIFFt@dge,SW,CVC,CLIFF,y,1,0.5625,0.879310345,0.38055,860.45,860.45,860.45,T AH,5672
66,2,2,1,counterBalance,38,t,TP2_15-CVC-SS-23-PILLtaug.wav,target,n,,3000,879948,878848,1.0,1093,879941,list2,PILLtaug,SS,CVC,PILL,y,1,0.5625,0.655172414,0.28631,806.69,806.69,806.69,T AW,157
66,2,2,1,counterBalance,48,d,TP2_19-CVCC-SS-34-BLANDarthe.wav,target,n,,3000,913366,912232,1.0,1132,913364,list2,BLANDarthe,SS,CVCC,BLAND,y,1,0.5625,0.551724138,0.36612,765.88,765.88,765.88,D AA,878
66,2,2,1,counterBalance,51,p,TP2_20-CVC-SW-6-GALp@b.wav,target,y,,3000,925378,923915,1.0,1458,925373,list2,GALp@b,SW,CVC,GAL,y,1,0.5625,0.25862069,0.32956,1128.44,1128.44,1128.44,P AH,1676
66,2,2,1,counterBalance,53,d,TP2_21-CVCC-SW-33-BLIND@the.wav,target,n,,3000,932536,931598,1.0,927,932525,list2,BLIND@the,SW,CVCC,BLIND,y,1,0.5625,0.879310345,0.41195,515.05,515.05,515.05,D AH,3692
66,2,2,1,counterBalance,59,k,TP2_23-CVC-SS-13-MESSkael.wav,target,y,,3000,951808,950932,1.0,867,951799,list2,MESSkael,SS,CVC,MESS,y,1,0.5625,0.482758621,0.35539,511.61,511.61,511.61,K AE,1904
66,2,2,1,counterBalance,64,k,TP2_25-CVCC-SW-13-DESK@l.wav,target,y,,3000,971363,969765,1.0,1598,971363,list2,DESK@l,SW,CVCC,DESK,y,1,0.5625,0.74137931,0.38859,1209.41,1209.41,1209.41,K AH,5744
66,2,2,1,counterBalance,66,t,TP2_26-CVC-SW-28-NUNt@the.wav,target,n,,3000,978314,977582,1.0,722,978304,list2,NUNt@the,SW,CVC,NUN,y,1,0.5625,0.275862069,0.25935,462.65,462.65,462.65,T AH,5672
66,2,2,1,counterBalance,71,d,TP2_28-CVC-SS-35-QUEENdardge.wav,target,n,,3000,994409,993682,1.0,720,994402,list2,QUEENdardge,SS,CVC,QUEEN,y,1,0.5625,0.948275862,0.34113,378.87,378.87,378.87,D AA,878
66,2,2,1,counterBalance,73,t,TP2_29-CVC-SW-24-SINt@g.wav,target,n,,3000,1002279,1000632,1.0,1633,1002265,list2,SINt@g,SW,CVC,SIN,y,1,0.5625,0.310344828,0.33035,1302.65,1302.65,1302.65,T AH,5672
66,2,2,1,counterBalance,76,d,TP2_30-CVCC-SW-37-GLAND@k.wav,target,n,,3000,1014683,1013165,1.0,1506,1014671,list2,GLAND@k,SW,CVCC,GLAND,y,1,0.5625,0.293103448,0.40316,1102.84,1102.84,1102.84,D AH,3692
66,2,2,1,counterBalance,79,d,TP2_31-CVCC-SS-32-CHILDap.wav,target,n,,3000,1024944,1023948,1.0,994,1024942,list2,CHILDap,SS,CVCC,CHILD,y,1,0.5625,0.724137931,0.44365,550.35,550.35,550.35,D AE,531
66,2,2,1,counterBalance,82,p,TP2_32-CVCC-SW-3-STUMP@l.wav,target,y,,3000,1036615,1035615,1.0,980,1036595,list2,STUMP@l,SW,CVCC,STUMP,y,1,0.5625,0.74137931,0.55821,421.79,421.79,421.79,P AH,1676
66,2,2,1,counterBalance,84,t,TP2_33-CVC-SS-21-THINtaup.wav,target,n,,3000,1043936,1042832,1.0,1094,1043926,list2,THINtaup,SS,CVC,THIN,y,1,0.5625,0.413793103,0.26757,826.43,826.43,826.43,T AW,157
66,2,2,1,counterBalance,87,ch,TP2_34-CVC-SS-39-FUNchoab.wav,target,n,,3000,1054265,1053215,1.0,1041,1054256,list2,FUNchoab,SS,CVC,FUN,y,1,0.5625,0.482758621,0.35177,689.23,689.23,689.23,CH OW,87
66,2,2,1,counterBalance,90,t,TP2_35-CVC-SW-26-STIFFt@g.wav,target,n,,3000,1064595,1063532,1.0,1061,1064593,list2,STIFFt@g,SW,CVC,STIFF,y,1,0.5625,0.948275862,0.46135,599.65,599.65,599.65,T AH,5672
66,2,2,1,counterBalance,92,s,TP2_36-CVC-SS-19-GULLsim.wav,target,y,,3000,1071948,1070798,1.0,1150,1071948,list2,GULLsim,SS,CVC,GULL,y,1,0.5625,0.068965517,0.22529,924.71,924.71,924.71,S IH,3644
66,2,2,1,counterBalance,104,k,TP2_41-CVCC-SW-9-RISK@m.wav,target,y,,3000,1109457,1108665,1.0,782,1109447,list2,RISK@m,SW,CVCC,RISK,y,1,0.5625,0.827586207,0.3654,416.6,416.6,416.6,K AH,5744
66,2,2,1,counterBalance,106,t,TP2_42-CVCC-SS-26-LIFTeig.wav,target,n,,3000,1116746,1115665,1.0,1072,1116737,list2,LIFTeig,SS,CVCC,LIFT,y,1,0.5625,0.896551724,0.40094,671.06,671.06,671.06,T EY,1083
66,2,2,1,counterBalance,109,d,TP2_43-CVC-SS-37-CLANdauk.wav,target,n,,3000,1127625,1126015,1.0,1605,1127620,list2,CLANdauk,SS,CVC,CLAN,y,1,0.5625,0.396551724,0.35424,1250.76,1250.76,1250.76,D AW,257
66,2,2,1,counterBalance,111,p,TP2_44-CVCC-SS-8-PUMPul.wav,target,y,,3000,1134598,1133848,1.0,730,1134578,list2,PUMPul,SS,CVCC,PUMP,y,1,0.5625,0.534482759,0.36606,363.94,363.94,363.94,P AA,1338
66,2,2,1,counterBalance,114,p,TP2_45-CVCC-SW-1-STAMP@dge.wav,target,y,,3000,1145191,1143865,1.0,1322,1145187,list2,STAMP@dge,SW,CVCC,STAMP,y,1,0.5625,0.879310345,0.56707,754.93,754.93,754.93,P AH,1676
66,2,2,1,counterBalance,129,t,TP2_51-CVCC-SW-25-PELT@sh.wav,target,n,,3000,1194025,1192632,1.0,1374,1194006,list2,PELT@sh,SW,CVCC,PELT,y,1,0.5625,0.551724138,0.33953,1034.47,1034.47,1034.47,T AH,5672
66,2,2,1,counterBalance,133,t,TP2_53-CVC-SS-31-GOALtul.wav,target,n,,3000,1208482,1206349,1.0,2133,1208482,list2,GOALtul,SS,CVC,GOAL,y,1,0.5625,0.24137931,0.372,1761.0,1761.0,1761.0,T AA,1303
66,2,2,1,counterBalance,139,k,TP2_55-CVCC-SW-15-DUSK@dge.wav,target,y,,3000,1227985,1226899,1.0,1082,1227981,list2,DUSK@dge,SW,CVCC,DUSK,y,1,0.5625,0.672413793,0.41513,666.87,666.87,666.87,K AH,5744
66,2,2,1,counterBalance,141,k,TP2_56-CVCC-SS-12-DISKael.wav,target,y,,3000,1235460,1234199,1.0,1251,1235450,list2,DISKael,SS,CVCC,DISK,y,1,0.5625,0.396551724,0.36372,887.28,887.28,887.28,K AE,1904
66,2,2,1,counterBalance,143,ch,TP2_57-CVCC-SS-38-TRENCHoib.wav,target,n,,3000,1242928,1241682,1.0,1244,1242926,list2,TRENCHoib,SS,CVCC,TRENCH,y,1,0.5625,0.620689655,0.43994,804.06,804.06,804.06,CH OY,11
66,2,2,1,counterBalance,146,t,TP2_58-CVC-SS-25-YELLteish.wav,target,n,,3000,1255765,1253715,1.0,2036,1255751,list2,YELLteish,SS,CVC,YELL,y,1,0.5625,0.637931034,0.345,1691.0,1691.0,1691.0,T EY,1083
66,2,2,1,counterBalance,149,k,TP2_59-CVCC-SS-10-TASKodge.wav,target,y,,3000,1267799,1266632,1.0,1163,1267795,list2,TASKodge,SS,CVCC,TASK,y,1,0.5625,0.534482759,0.42617,736.83,736.83,736.83,K AA,3316
66,2,2,1,counterBalance,154,p,TP2_61-CVCC-SS-4-SHRIMPol.wav,target,y,,3000,1287471,1285849,1.0,1615,1287464,list2,SHRIMPol,SS,CVCC,SHRIMP,y,1,0.5625,0.827586207,0.4698,1145.2,1145.2,1145.2,P AA,1338
66,2,2,1,counterBalance,159,p,TP2_63-CVCC-SW-7-PULP@sh.wav,target,y,,3000,1304905,1304049,1.0,856,1304905,list2,PULP@sh,SW,CVCC,PULP,y,1,0.5625,0.568965517,0.35114,504.86,504.86,504.86,P AH,1676
66,2,2,1,counterBalance,164,t,TP2_65-CVCC-SW-21-MINT@p.wav,target,n,,3000,1321939,1321282,1.0,651,1321933,list2,MINT@p,SW,CVCC,MINT,y,1,0.5625,0.344827586,0.36659,284.41,284.41,284.41,T AH,5672
66,2,2,1,counterBalance,167,t,TP2_66-CVCC-SS-22-MELTaudge.wav,target,n,,3000,1333155,1332182,1.0,973,1333155,list2,MELTaudge,SS,CVCC,MELT,y,1,0.5625,0.913793103,0.39497,578.03,578.03,578.03,T AW,157
66,2,2,1,counterBalance,169,d,TP2_67-CVC-SW-34-FLANd@th.wav,target,n,,3000,1340122,1339349,1.0,773,1340122,list2,FLANd@th,SW,CVC,FLAN,y,1,0.5625,0.068965517,0.48268,290.32,290.32,290.32,D AH,3692
66,2,2,1,counterBalance,173,k,TP2_69-CVC-SW-16-GLASSk@sh.wav,target,y,,3000,1353345,1352432,1.0,901,1353333,list2,GLASSk@sh,SW,CVC,GLASS,y,1,0.5625,0.517241379,0.36089,540.11,540.11,540.11,K AH,5744
66,2,2,1,counterBalance,178,t,TP2_71-CVCC-SW-29-FLINT@th.wav,target,n,,3000,1370833,1369949,1.0,874,1370823,list2,FLINT@th,SW,CVCC,FLINT,y,1,0.5625,0.396551724,0.43345,440.55,440.55,440.55,T AH,5672
66,2,2,1,counterBalance,186,k,TP2_74-CVCC-SW-17-MASK@k.wav,target,y,,3000,1397826,1396649,1.0,1168,1397817,list2,MASK@k,SW,CVCC,MASK,y,1,0.5625,0.551724138,0.46608,701.92,701.92,701.92,K AH,5744
66,2,2,1,counterBalance,190,s,TP2_76-CVC-SW-20-BINs@b.wav,target,y,,3000,1410910,1410149,1.0,749,1410898,list2,BINs@b,SW,CVC,BIN,y,1,0.5625,0.293103448,0.21509,533.91,533.91,533.91,S AH,5062
67,1,2,1,counterBalance,10,p,TP1_4-CVC-SS-4-SLIMpol.wav,target,y,,3000,1506036,1504716,1.0,1313,1506029,list1,SLIMpol,SS,CVC,SLIM,y,1,0.4,0.568965517,0.48187,831.13,831.13,831.13,P AA,1338
67,1,2,1,counterBalance,13,k,TP1_5-CVC-SS-12-MISSkael.wav,target,y,,3000,1516412,1515266,1.0,1142,1516408,list1,MISSkael,SS,CVC,MISS,y,1,0.4,0.620689655,0.32601,815.99,815.99,815.99,K AE,1904
67,1,2,1,counterBalance,23,t,TP1_9-CVC-SS-22-GELtaudge.wav,target,n,,3000,1550810,1549450,1.0,1354,1550804,list1,GELtaudge,SS,CVC,GEL,y,1,0.4,0.74137931,0.33903,1014.97,1014.97,1014.97,T AW,157
67,1,2,1,counterBalance,25,p,TP1_10-CVCC-SS-5-CLUMPaedge.wav,target,y,,3000,1557999,1557000,1.0,985,1557985,list1,CLUMPaedge,SS,CVCC,CLUMP,y,1,0.4,0.568965517,0.34446,640.54,640.54,640.54,P AE,927
